3.5.1.2.3||FlbD|T01570|END
3.5.1.2.4||Adf-1|T00008|END
3.5.1.2.5||RAP1|T00715|END
3.5.2|Family|Ets-type|C0016|SKIP
3.5.2.0.1||c-Ets-1||
3.5.2.0.1.1||c-Ets-1 p54|T00111;T00112;T00114;T05015|END
3.5.2.0.1.2||c-Ets-1 p68 (c)|T00115|END
3.5.2.0.1.3||Ets-1 DeltaIV||END
3.5.2.0.1.4||Ets-1 DeltaVII|T01400|END
3.5.2.0.1.5||Ets-1 Delta IV/VII||END
3.5.2.0.2||Ets-2|T00113;T00116;T01397|END
3.5.2.0.3||v-Ets|T01398|END
3.5.2.0.4||PEA3|T00684;T00685|END
3.5.2.0.5||Elk-1|T00250|END
3.5.2.0.6||SAP-1||
3.5.2.0.6.1||SAP-1a|T00737|END
3.5.2.0.6.2||SAP-1b||END
3.5.2.0.7||SAP-2|T01413;T01414|END
3.5.2.0.8||Erg-1||
3.5.2.0.8.1||Erg-1|T00265|END
3.5.2.0.8.2||Erg-2|T00266|END
3.5.2.0.8.3||p38erg|T01409|END
3.5.2.0.8.4||p55erg||END
3.5.2.0.8.5||p49erg||END
3.5.2.0.9||Fli-1|T01408|
3.5.2.0.9.1||Fli-1a||END
3.5.2.0.9.2||Fli-1b||END
3.5.2.0.10||PU.1|T00702;T00703;T02068|END
3.5.2.0.11||Spi-B|T01401|END
3.5.2.0.12||E4TF1-60 / GABP-alpha|T00298;T01390|END
3.5.2.0.13||Elf-1|T01113|END
3.5.2.0.14||Tel|T01417|END
3.5.2.0.15||E74||
3.5.2.0.15.1||E74A|T00208|END
3.5.2.0.15.2||E74B|T00210|END
3.5.2.0.16||yan|T01396|END
3.5.2.0.17||Pnt||
3.5.2.0.17.1||P1|T01415|END
3.5.2.0.17.2||P2|T01416|END
3.5.2.0.18||Elg|T02085|END
3.5.2.0.19||D-Ets-3||
3.5.2.0.20||D-Ets-4||
3.5.2.0.21||D-Ets-6||
3.5.2.0.22||N-Ets-3||
3.5.2.0.23||ER71||
3.5.2.0.24||ER81||
3.5.3|Family|Interferon-regulating factors||SKIP
3.5.3.0.1||IRF-1 (ISGF2)|T00422;T00423;T00424;T05092|END
3.5.3.0.2||IRF-2|T00425;T01491;T05091|END
3.5.3.0.3||IRF-3|T01571;T04673;T05128|END
3.5.3.0.4||IRF-4 (Pip)|T01412;T04929|END
3.5.3.0.5||IRF-5|T05103;T05104|END
3.5.3.0.6||IRF-6|T05117;T05118;T05119|END
3.5.3.0.7||IRF-7|T05144|
3.5.3.0.7.1||IRF-7A|T04674|END
3.5.3.0.7.2||IRF-7B|T05919|END
3.5.3.0.7.3||IRF-7H|T05106|END
3.5.3.0.8||IRF-8 (ICSBP)|T00402;T02037;T02038|END
3.5.3.0.9||IRF-9 (ISGF-3gamma)|T01456;T05096|END
3.5.3.0.10||IRF-10|T05154|END
3.6|Class|TEA domain|C0024|
3.6.1|Family|TEA||SKIP
3.6.1.1|Subfamily|vertebrate TEA/ATTS, muscle-spesific||
3.6.1.1.1||TEF-1|T00499;T00806;T01124;T02362|END
3.6.1.1.2||TEF-3|T04951|END
3.6.1.1.3||TEF-4||END
3.6.1.1.4||TEF-5|T04952|END
3.6.1.0.2||Sd|T02030|END
3.6.1.0.3||TEC1|T01084|END
3.6.1.0.4||abaA|T01085|END
4|Superclass|beta-Scaffold Factors with Minor Groove Contacts|C0036|
4.1|Class|RHR (Rel homology region)|C0020|
4.1.1|Family|Rel/ankyrin||SKIP
4.1.1.0.1||NF-kappaB1||
4.1.1.0.1.1||p105|T01924;T01925;T01926|END
4.1.1.0.1.2||p50|T00389;T00593;T01923|END
4.1.1.0.2||NF-kappaB2||
4.1.1.0.2.1||p100|T01927;T01929|END
4.1.1.0.2.2||p52|T00394|END
4.1.1.0.2.3||p49|T01930|END
4.1.1.0.3||RelA||
4.1.1.0.3.1||p65|T00594;T00595;T05016|END
4.1.1.0.3.2||p65Delta|T01523|END
4.1.1.0.4||RelB|T01931;T01932|END
4.1.1.0.5||c-Rel|T00168;T00169;T01154|END
4.1.1.0.6||v-Rel|T00897|END
4.1.1.0.7||Dorsal|T00196|END
4.1.2|Family|ankyrin only||SKIP
4.1.2.0.1||IkappaBalpha|T00413;T00950|END
4.1.2.0.2||IkappaBbeta|T00414;T00416;T00971|END
4.1.2.0.3||IkappaBgamma||
4.1.2.0.3.1||IkappaBgamma|T01940|END
4.1.2.0.3.2||IkappaBgamma-1|T01941|END
4.1.2.0.3.3||IkappaBgamma-2|T01942|END
4.1.2.0.4||IkappaBR|T01943|END
4.1.2.0.5||Bcl-3|T01928|END
4.1.2.0.6||Cactus|T01933|END
4.1.3|Family|NF-AT|C0052|SKIP
4.1.3.0.1||NF-AT1 (NF-ATp)|T01944;T01948;T05171|END
4.1.3.0.2||NF-AT2 (NF-ATc)|T01945;T01947|
4.1.3.0.2.1||NF-AT2-alpha|T05544|END
4.1.3.0.2.2||NF-AT2-beta|T05545|END
4.1.3.0.3||NF-AT3 (NF-ATc4)|T02462;T05523|END
4.1.3.0.4||NF-AT4 (NF-ATx, NF-ATc3)|T01946;T01949|END
4.1.3.0.5||NF-AT5|T04940|END
4.2|Class|STAT|C0038|
4.2.1|Family|STAT||SKIP
4.2.1.0.1||STAT1|T04759;T05665|
4.2.1.0.1.1||p91|T01492;T01575|END
4.2.1.0.1.2||p84|T01573|END
4.2.1.0.2||STAT2|T01494|END
4.2.1.0.3||STAT3|T01493;T01574|END
4.2.1.0.4||STAT4|T01576;T01577|END
4.2.1.0.5||STAT5A|T01578;T01579;T04683;T06128;T06240|END
4.2.1.0.6||STAT5B|T00944;T04684;T04761;T06241|END
4.2.1.0.7||STAT6|T01580;T01581|END
4.3|Class|p53|C0057|
4.3.1|Family|p53-like||SKIP
4.3.1.1|Subfamily|p53||
4.3.1.1.1||p53||
4.3.1.1.1.1||p53|T00671;T01806;T04997;T06296;T06297;T06298;T06299;T06300;T06301;T06302;T06303;T06304;T06305;T06306;T06307;T06310|END
4.3.1.1.1.2||p53as|T02103|END
4.3.1.2|Subfamily|p63||
4.3.1.2.1||p63|T06016;T06131;T06293|
4.3.1.2.1.1||p63alpha |T06132;T06168|END
4.3.1.2.1.2||p63beta|T06133;T06290|END
4.3.1.2.1.3||p63gamma|T06135;T06291|END
4.3.1.2.1.4||p63delta|T06005|END
4.3.1.2.1.5||DeltaN p63alpha|T06004;T06011|END
4.3.1.2.1.6||DeltaN p63beta|T06010;T06134|END
4.3.1.2.1.7||DeltaN p63gamma|T06136;T06292|END
4.3.1.3|Subfamily|p73||
4.3.1.3.1||p73|T06138;T06287|
4.3.1.3.1.1||p73alpha|T04931;T06006;T06008|END
4.3.1.3.1.2||p73beta|T06009;T06137|END
4.3.1.3.1.3||p73gamma|T06142|END
4.3.1.3.1.4||p73delta|T06143|END
4.3.1.3.1.5||p73epsilon|T06144|END
4.3.1.3.1.6||p73zeta|T06145|END
4.3.1.3.1.7||p73kappa|T06139|END
4.3.1.3.1.8||p73eta|T06179|END
4.3.1.3.1.9||DeltaN p73alpha|T06002;T06288|END
4.3.1.3.1.10||DeltaN p73beta|T06003;T06289|END
4.3.1.3.1.11||DeltaN p73gamma|T06013|END
4.4|Class|MADS box|C0014|
4.4.1|Family|Regulators of differentiation||
4.4.1.1|Subfamily|MEF-2||
4.4.1.1.1||MEF-2A||
4.4.1.1.1.1||MEF-2A|T01005|END
4.4.1.1.1.2||aMEF-2|T00505;T01006;T03759|END
4.4.1.1.1.3||RSRFC4|T01009|END
4.4.1.1.1.4||RSRFC9|T01010;T03750|END
4.4.1.1.2||MEF-2B||
4.4.1.1.2.1||MEF-2B1|T01012;T01785|END
4.4.1.1.2.2||MEF-2B2|T02501|END
4.4.1.1.2.3||MEF-2B3|T02502|END
4.4.1.1.2.4||MEF-2B4|T02503|END
4.4.1.1.3||MEF-2C||
4.4.1.1.3.1||MEF-2C|T01767|END
4.4.1.1.3.2||MEF-2C/delta8|T01766;T01769;T03752;T03761|END
4.4.1.1.3.3||MEF-2C/delta32|T01768|END
4.4.1.1.3.4||MEF-2C/delta8,32|T02504|END
4.4.1.1.4||MEF-2D||
4.4.1.1.4.1||MEF-2DAB|T01770;T01771;T02505;T03821|END
4.4.1.1.4.2||MEF-2DA'B|T02507;T03753|END
4.4.1.1.4.3||MEF-2D0B|T02508|END
4.4.1.1.4.4||MEF-2DA0|T02509;T03822|END
4.4.1.1.4.5||MEF-2DA'0|T02506;T02510|END
4.4.1.1.4.6||MEF-2D00|T02511|END
4.4.1.1.5||D-MEF2|T01772|END
4.4.1.2|Subfamily|homeotic genes||
4.4.1.2.1||AG|T01007;T01773|END
4.4.1.2.2||AP1|T01775|END
4.4.1.2.3||DEF A/AP3/GP|T01008;T01776;T01777|END
4.4.1.2.4||GLO|T01778;T01779|END
4.4.1.2.5||NMH7|T01780|END
4.4.1.2.6||ZEM||
4.4.1.2.6.1||ZEM1|T01782|END
4.4.1.2.6.2||ZEM2|T01781|END
4.4.1.2.6.3||ZEM3||END
4.4.1.2.6.4||ZEM4||END
4.4.1.2.6.5||ZEM5||END
4.4.1.2.7||PI||
4.4.1.2.8||PMADS3||
4.4.1.2.9||Fbp2||
4.4.1.2.10||Fbp3||
4.4.1.2.11||AGL1||
4.4.1.2.12||AGL2||
4.4.1.2.13||AGL3||
4.4.1.2.14||AGL4||
4.4.1.2.15||AGL5||
4.4.1.2.16||AGL6||
4.4.1.2.17||SQA||
4.4.1.2.18||O-MADS||
4.4.1.2.19||TAG1||
4.4.1.2.20||TDR3||
4.4.1.2.21||TDR4||
4.4.1.2.22||TDR5||
4.4.1.2.23||TDR6||
4.4.1.2.24||NAG1||
4.4.1.2.25||Tobmads1||
4.4.1.2.26||MADS1||
4.4.1.3|Subfamily|yeast regulators||
4.4.1.3.1||MCM1|T00500|END
4.4.1.3.2||YBR182C||
4.4.2|Family|Responders to external signals||SKIP
4.4.2.0.1||SRF|T00763;T00764;T00765;T00766|END
4.4.2.0.2||RLM1|T01783|END
4.4.3|Family|Metabolic regulators||SKIP
4.4.3.0.1||ARG RI|T00043|END
4.5|Class|beta-Barrel alpha-helix transcription factors||
4.5.1|Family|E2||SKIP
4.5.1.0.1||E2|T00205|END
4.5.1.0.2||EBNA-1||
4.6|Class|TATA-binding proteins||
4.6.1|Family|TBP||SKIP
4.6.1.0.1||TBP|T00794;T00795;T00796;T00797;T00798;T00799;T00800|END
4.7|Class|HMG|C0015|
4.7.1|Family|SOX||SKIP
4.7.1.0.1||SRY|T00996;T00997;T02903|END
4.7.1.0.2||Sox2|T01836;T01837;T04915|END
4.7.1.0.3||Sox3|T04916|END
4.7.1.0.4||Sox4|T01276;T01838|END
4.7.1.0.5||Sox5|T01429;T01861|END
4.7.1.0.6||Sox6|T02897|END
4.7.1.0.7||Sox8|T04917|END
4.7.1.0.8||Sox9|T01853;T01854;T05485|END
4.7.1.0.9||Sox10|T04918|END
4.7.1.0.10||Sox11|T02894|END
4.7.1.0.11||Sox12|T02895|END
4.7.1.0.12||Sox13|T02420|END
4.7.1.0.13||Sox14|T04919|END
4.7.1.0.14||Sox15|T02896|END
4.7.1.0.15||Sox18|T01843;T04920|END
4.7.1.0.16||Sox20|T04855|END
4.7.1.0.17||Sox21|T04921|END
4.7.1.0.18||SoxLZ|T01844;T01845|END
4.7.2|Family|TCF-1||SKIP
4.7.2.0.1||TCF-1alpha||
4.7.2.0.1.1||LEF-1L|T00930;T02905;T02953;T02963;T03553;T03730|END
4.7.2.0.1.2||LEF-1S|T01389|END
4.7.2.0.2||TCF-1|T01002|
4.7.2.0.2.1||TCF-1A|T00999|END
4.7.2.0.2.2||TCF-1B|T01000|END
4.7.2.0.2.3||TCF-1C|T01001|END
4.7.2.0.2.4||TCF-1D|T01846|END
4.7.2.0.2.5||TCF-1E|T01979|END
4.7.2.0.2.6||TCF-1F|T01981|END
4.7.2.0.2.7||TCF-1G|T01982|END
4.7.2.0.2.8||TCF-1P||END
4.7.2.0.3||TCF-3|T01111|END
4.7.2.0.4||TCF-4||
4.7.3|Family|HMG2-related||SKIP
4.7.3.0.1||SSRP1|T01003;T01855;T01856;T01857|END
4.7.3.0.2||Dm-SSRP1|T01848|END
4.7.3.0.3||Ixr1|T01849|END
4.7.3.0.4||DSP1|T01850|END
4.7.4|Family|UBF||SKIP
4.7.4.0.1||UBF||
4.7.4.0.1.1||UBF1 / xUBF2||END
4.7.4.0.1.2||UBF2||END
4.7.4.0.2||xUBF1||
4.7.5|Family|MATA||SKIP
4.7.5.0.1||mat-Mc|T01275|END
4.7.0|Family|Other HMG box factors||SKIP
4.7.0.0.1||IRE-ABP|T00998|END
4.7.0.0.2||MNB1b|T01058;T01060|END
4.7.0.0.3||Rox1|T01286|END
4.7.0.0.4||PUR||
4.8|Class|Histone fold|C0030|
4.8.1|Family|Heteromeric CCAAT factors||SKIP
4.8.1.0.1||NF-YA|T00348;T00615;T01804|END
4.8.1.0.2||NF-YB|T00087;T00154;T00350;T00616;T01263;T05215;T05216|END
4.8.1.0.3||NF-YC|T00351;T01595;T02477;T02478|END
4.8.2|Family|General transcription factors with histone fold||SKIP
4.8.2.0.1||TFIIB|T00818;T02158;T02159;T02160|
4.8.2.0.2||TAF(II)40|T02125|
4.8.2.0.3||TAF(II)60|T02124|
4.9|Class|Grainyhead|C0051|
4.9.1|Family|LSF/CP2||SKIP
4.9.1.0.1||TFCP2||SKIP
4.9.1.0.1.1||LSF/CP2/LBP-1c|T00151;T00152|END
4.9.1.0.1.2||LBP-1d|T05680|END
4.9.1.0.2||UBP1/NF2D9|T01596;T01597|END
4.9.1.0.3||LBP-9/CRTR-1|T05730;T05733|END
4.9.2|Family|Grainyhead||SKIP
4.9.2.0.1||LBP-32/MGR|T05731|END
4.9.2.0.2||Grh|T01019|END
4.9.2.0.3||Ce-GRH-1|T05734|END
4.10|Class|Cold-shock domain factors|C0019|
4.10.1|Family|csd||
4.10.1.1|Subfamily|A (DbpA-like)||
4.10.1.1.1||DbpA||
4.10.1.1.1.1||DbpA|T00185|END
4.10.1.1.1.2||DbpAv|T02498|END
4.10.1.1.2||Ybx-3|T02499|END
4.10.1.1.3||RSV-EF-II|T02500|END
4.10.1.2|Subfamily|B (YB-1/DbpB-like)||
4.10.1.2.1||YB-1 / DbpB / EFI|T00186;T00235;T00236;T00293;T00910;T02496|END
4.10.1.2.2||YB-3|T02497|END
4.10.1.3|Subfamily|C (FRG Y2-like)||
4.10.1.3.1||FRG Y2|T00294|END
4.11|Class|Runt|C0029|
4.11.1|Family|Runt||
4.11.1.1|Subfamily|PEBP2alphaA||
4.11.1.1.1||PEBP2alphaA/AML3||
4.11.1.1.1.1||PEBP2alphaA/Osf-2|T02266|END
4.11.1.1.1.2||PEBP2alphaA/Til-1|T02318|END
4.11.1.1.1.3||PEBP2alphaA/Til-1(Y)|T02320|END
4.11.1.1.1.4||PEBP2alphaA/Til-1(U)|T02319|END
4.11.1.1.1.5||PEBP2alphaA1/AML-3|T01062;T02281|END
4.11.1.1.1.6||PEBP2alphaA2|T01063|END
4.11.1.2|Subfamily|PEBP2alphaB||
4.11.1.2.1||PEBP2alphaB/AML1|T01067|
4.11.1.2.1.1||PEBP2alphaB1/AML1b|T02235;T02245;T02444|END
4.11.1.2.1.2||PEBP2alphaB2|T02241|END
4.11.1.2.1.3||AML1a|T02256|END
4.11.1.2.1.4||AML1c|T02246|END
4.11.1.2.1.5||AML1DeltaN|T02220|END
4.11.1.2.2||Ch-runtB2|T02253|END
4.11.1.3|Subfamily|PEBP2alphaC||
4.11.1.3.1||PEBP2alphaC1/AML2|T02223|END
4.11.1.4|Subfamily|Runt||
4.11.1.4.1||Runt|T01066|END
4.11.1.5|Subfamily|Lozenge||
4.11.1.5.1||Lozenge|T02219|END
4.12|Class|SMAD/NF-1|C0059|
4.12.1|Family|SMAD|C0041|
4.12.1.1|Subfamily|receptor-regulated SMADs||
4.12.1.1.1||SMAD1|T03885;T03886;T03888;T03889;T03890;T04254;T04378;T04429;T04432|END
4.12.1.1.2||SMAD2|T04095;T04150;T04232;T04247;T04273;T04433|END
4.12.1.1.3||SMAD3|T04096;T04149;T04210;T04248;T04251;T04431|END
4.12.1.1.4||SMAD5|T04152;T04213;T04222;T04235;T04245;T04295|END
4.12.1.1.5||SMAD8|T04215;T04238;T04250;T04464|END
4.12.1.2|Subfamily|common mediator SMADs||
4.12.1.2.1||SMAD4|T03882;T03884;T04153;T04252;T05067|
4.12.1.2.1.1||SMAD4|T04292|END
4.12.1.2.1.2||SMAD4 delta 3|T04554|END
4.12.1.2.1.3||SMAD4 delta 4|T04555|END
4.12.1.2.1.4||SMAD4 delta 6|T04557|END
4.12.1.2.1.5||SMAD4 delta 5-6|T04558|END
4.12.1.2.1.6||SMAD4 delta 4-6|T04559|END
4.12.1.2.1.7||SMAD4 delta 4-7|T04560|END
4.12.1.2.2||SMAD4beta|T04154|END
4.12.1.2.3||SMAD10|T03892|END
4.12.1.3|Subfamily|inhibitory SMADs||
4.12.1.3.1||SMAD6|T04159;T04220;T04236;T04246|END
4.12.1.3.2||SMAD7|T04156;T04217;T04234;T04244;T04249|END
4.12.2|Family|NF-1|C0060|SKIP
4.12.2.0.1||NF-1A /mNF-1B||
4.12.2.0.1.1||NF-1A1|T00544|END
4.12.2.0.1.2||NF-1A1.1|T00599;T01904;T02296|END
4.12.2.0.1.3||NF-1A2|T02297|END
4.12.2.0.1.4||NF-1A3|T02298|END
4.12.2.0.1.5||NF-1A4|T01905|END
4.12.2.0.1.6||NF-1A5|T01906|END
4.12.2.0.1.7||NF-1A6||END
4.12.2.0.2||NF-1B||
4.12.2.0.2.1||NF-1B1|T00551;T00604|END
4.12.2.0.2.2||NF-1B2|T00552|END
4.12.2.0.2.3||NF-1B3|T01910|END
4.12.2.0.2.4||NF-1B4|T01911|END
4.12.2.0.3||NF-1C||
4.12.2.0.3.1||NF-1C1 / CTF-1|T00175;T00176;T01907;T01918|END
4.12.2.0.3.2||NF-1C2 / CTF-2|T00177;T00554|END
4.12.2.0.3.3||CTF-3|T00178|END
4.12.2.0.3.4||CTF-4||END
4.12.2.0.3.5||CTF-5|T02300|END
4.12.2.0.3.6||CTF-6||END
4.12.2.0.3.7||CTF-7|T02301|END
4.12.2.0.3.8||NF-1C4|T01908|END
4.12.2.0.4||NF-1X|T01903|
4.12.2.0.4.1||NF-1X1|T01915|END
4.12.2.0.4.2||NF-1X2|T01916|END
4.12.2.0.4.3||NF-1X3|T01917|END
0|Superclass|Other Transcription Factors||
0.1|Class|Copper fist proteins||
0.1.1|Family|Fungal regulators||SKIP
0.1.1.0.1||ACE1/CUP2|T00179|END
0.1.1.0.2||AMT1|T00925|END
0.2|Class|HMGI(Y)||
0.2.1|Family|HMGI(Y)||SKIP
0.2.1.0.1||HMG I(Y)|T01852;T02368|
0.2.1.0.1.1||HMG I|T01851|END
0.2.1.0.1.2||HMG Y|T01980|END
0.2.1.0.2||HMGI-C|T01859;T01860|END
0.2.1.0.3||cHMGI||
0.3|Class|Pocket domain||
0.3.1|Family|Rb||SKIP
0.3.1.0.1||Rb|T00722;T01423;T02373;T02374|END
0.3.1.0.2||p107|T01486|END
0.3.2|Family|CBP||SKIP
0.3.2.0.1||CBP|T01318|END
0.4|Class|E1A-like factors||
0.4.1|Family|E1A||SKIP
0.4.1.0.1||E1A||
0.4.1.0.1.1||E1A 12S|T00967|END
0.4.1.0.1.2||E1A 13S|T00209|END
0.5|Class|AP2/EREBP-related factors|C0037|
0.5.1|Family|AP2||SKIP
0.5.1.0.1||AP2|T01774|END
0.5.1.0.2||ANT|T02639|END
0.5.1.0.3||Gl15|T02640|END
0.5.1.0.4||IDS1|T02657|END
0.5.2|Family|EREBP||SKIP
0.5.2.0.1||ABI4|T02642;T05743|END
0.5.2.0.2||CBF1/DREB1B|T02636|END
0.5.2.0.3||DREB1A|T02643|END
0.5.2.0.4||DREB1C|T02645|END
0.5.2.0.5||DREB2A|T02646|END
0.5.2.0.6||DREB2B|T02647|END
0.5.2.0.7||EBP|T02658|END
0.5.2.0.8||EREBP-1|T02653|END
0.5.2.0.9||EREBP-2|T02654|END
0.5.2.0.10||EREBP-3|T02655|END
0.5.2.0.11||EREBP-4|T02656|END
0.5.2.0.12||ERF1|T02649|END
0.5.2.0.13||RAP2.5|T02660|END
0.5.2.0.14||TINY|T02641|END
0.5.3|Family|AP2/B3||SKIP
0.5.3.0.1||RAV1|T02637|END
0.5.3.0.2||RAV2|T02638|END
